id;name;host_id;host_name;neighbourhood;room_type; price ;minimum_nights;number_of_reviews;days open
1182187;Best Chelsea Street. Beautiful Room. Superhost.;6467086;George;Chelsea;Private room; $125,00 ;2;228;53
1182844;Large apt at Central Park, TimesSq;6470443;Alex;Hell's Kitchen;Entire home/apt; $199,00 ;7;30;184
1183005;Hostess Dawn in Brooklyn.;6471326;Dawn;East Flatbush;Private room; $89,00 ;2;0;365
1183172;Sunny, Quiet! Lovely 1 Bedroom in Prospect Heights;6436296;Zach;Prospect Heights;Entire home/apt; $155,00 ;4;125;297
1183236;Fantastic 1 BR in massive share.;6472794;Joel;Long Island City;Private room; $60,00 ;1;0;0
1183628;Perfect 1st Floor Brownstone in Meatpacking- 2 ppl;732985;Nicki;Chelsea;Entire home/apt; $248,00 ;2;9;363
1183667;Sunlit cozy studio apt in UWS (70s);6474981;Kinneret;Upper West Side;Entire home/apt; $85,00 ;4;42;9
1185357;Central Park Room/Bath with a View!;6482637;William;Upper West Side;Private room; $85,00 ;3;118;0
1185525;Peaceful Brooklyn Flat;6483295;Jason;Bay Ridge;Entire home/apt; $80,00 ;3;38;192
1186153;Sexy Bedroom near Central Park!;6486116;Ari;East Harlem;Private room; $79,00 ;1;38;106
1186569;beautiful spacious room;6471461;Robert;Ridgewood;Private room; $55,00 ;1;224;356
1187643;PRIVATE ROOM IN NYC ARTIST LOFT;6494389;Daniel;Port Morris;Private room; $65,00 ;2;64;307
1189225;Bright, New Luxury Exec Studio ;6501414;Sean;Hell's Kitchen;Entire home/apt; $150,00 ;60;7;188
1189378;Authentic Soho Loft (1200 sq ft);867249;Norwin;Tribeca;Entire home/apt; $285,00 ;2;124;131
1190223;Large 1 Bedroom in Astoria;3202825;Joseph;Astoria;Entire home/apt; $119,00 ;7;11;143
1191606;STUNNING OCEAN-VIEW 1BR in BROOKLYN, NYC;6514245;Al;Brighton Beach;Entire home/apt; $137,00 ;2;59;80
1194066;ENTIRE 1 Bedroom apartment- Upper East Side;6525255;Dana;Upper East Side;Entire home/apt; $190,00 ;2;191;282
1194508;Sunny room - Prime Location;6527494;Mar;Two Bridges;Private room; $80,00 ;1;1;0
1195198;Cozy 1 Bedroom in Clinton Hill;6531502;Shannon And Dahrehn;Bedford-Stuyvesant;Entire home/apt; $120,00 ;3;155;18
1195260;The Ganham House;6532132;MarQuerite;East Flatbush;Entire home/apt; $95,00 ;3;105;333
1196791;Creative Hub in Upper Manhattan;4324767;Caits & Taf;Washington Heights;Private room; $90,00 ;1;33;189
1197899;Sunny Bedroom in Clinton Hill;2360794;Gillian;Clinton Hill;Private room; $75,00 ;3;11;318
1198231;Clean & Quiet Apartment.;2020556;Michael;Astoria;Shared room; $50,00 ;1;0;0
1199863;1 room available for rent in 3 bedroom.;6554341;Beca;Crown Heights;Private room; $103,00 ;8;5;2
1203812;Quiet minimal clean;6575712;Emma;East Village;Entire home/apt; $125,00 ;2;28;179
1205103;Cozy & Private Fort Green Cottage;6582962;Allon;Fort Greene;Entire home/apt; $150,00 ;2;213;288
1209069;One bedroom July 1- Decemb (Phone number hidden by Airbnb) p.mo .;6602545;Eleni;South Slope;Private room; $50,00 ;90;0;0
1209492;Beautiful East Village Apt;396433;Kevin;East Village;Private room; $148,00 ;3;14;365
1209887;East Village Bright & Spacious Artist Loft;2910509;Tamar;East Village;Entire home/apt; $120,00 ;29;10;3
1209921;Authentic NYC Living 2;622855;Rodney;Bedford-Stuyvesant;Entire home/apt; $99,00 ;3;68;270
1209955;The Green Room: Your NYC Adventure starts here;3007815;Alia;Ditmars Steinway;Private room; $69,00 ;2;103;124
1210916;Stylish apt in the heart of NYC!;2554853;Nim;Midtown;Entire home/apt; $200,00 ;1;7;358
1212319;Large room in Washington Heights;3166165;Karen;Washington Heights;Private room; $55,00 ;5;4;218
1213745;Cozy, modern 1BR, 1st fl brownstone;6625516;Carlos;Upper West Side;Entire home/apt; $175,00 ;8;3;68
1213991;Private 2 bedroom Midtown Manhattan;6626827;Steve;Hell's Kitchen;Private room; $240,00 ;4;77;21
1215122;Rm #1 River view Hamilton Heights;6632440;Emmett;Harlem;Private room; $95,00 ;7;2;365
1215627;Floating Cabin Houseboat Rockaway Surf's Up!;5720054;Ingrid;Arverne;Entire home/apt; $150,00 ;1;109;358
1215836;Prospect Park Apt;6533489;Ryan;Crown Heights;Entire home/apt; $150,00 ;2;1;0
1217046;Sunny Williamsburg Apt w/ Deck;645887;Dave & Theresa;Williamsburg;Entire home/apt; $179,00 ;3;146;282
1217318;Williamsburg Penthouse Hideaway;6642777;Martin;Williamsburg;Private room; $105,00 ;1;374;69
1217670;BK Rest - Williamsburg, Brooklyn;4532557;Joshua;Williamsburg;Entire home/apt; $84,00 ;45;45;244
1220548;Cozy 2 BR apartment in Queens;2050338;Verena;Richmond Hill;Entire home/apt; $90,00 ;30;33;298
1221332;Furnished 1 Bedroom in East Harlem;3757699;Jeremiah;East Harlem;Entire home/apt; $53,00 ;7;7;0
1221517;Private Room (Cozy & Clean) Manhattan NYC;2559004;Sergio;East Harlem;Private room; $41,00 ;30;4;217
1221962;Newly Renovated West Village Privat;5962196;Karim;Flatiron District;Private room; $135,00 ;1;17;365
1222563;Renovated, Residential Space;3475005;Yolanda;Queens Village;Entire home/apt; $84,00 ;2;172;345
1223230;Stunning Sundrenched Tribeca Loft;6672450;Jacqueline;Tribeca;Entire home/apt; $290,00 ;1;21;128
1223755;Cozy, friendly, 3 min from subway.;3571821;Andy & Friends;Bedford-Stuyvesant;Shared room; $35,00 ;5;110;0
1225060;Lovely Studio in Astoria;6682511;Inga;Ditmars Steinway;Entire home/apt; $110,00 ;3;23;14
1225110;Lovely, Private Home in Greenpoint;2888900;Alex;Greenpoint;Entire home/apt; $350,00 ;7;4;0
1226176;Private bedroom (15 min Manhattan).;6688471;Guillaume;Bedford-Stuyvesant;Private room; $60,00 ;3;13;294
1227258;Amazing Duplex in Williamsburg;5309521;Reut;Williamsburg;Entire home/apt; $220,00 ;5;0;234
1227528;Modern Williamsburg;3086048;Christine;Williamsburg;Entire home/apt; $275,00 ;4;27;197
1228561;Stylish Apt in Heart of Ft. Greene;2305477;Amy;Fort Greene;Entire home/apt; $142,00 ;7;6;188
1229484;SUNNY AND COZY BEDROOM IN BROOKLYN!;6706914;Leanne;Crown Heights;Private room; $38,00 ;5;1;0
1229630;Spacious Harlem Condo;6706578;Nancy;Harlem;Entire home/apt; $100,00 ;60;0;365
1231273;LUXURY TIMES SQUARE APARTMENT;5894425;Dan;Hell's Kitchen;Entire home/apt; $200,00 ;2;52;193
1232212;Beautiful Huge Loft in Williamsburg, NY;3547817;Tad;Williamsburg;Entire home/apt; $225,00 ;3;56;55
1232433;Manhattan Upper East Side 1bedroom;6721198;Susie;Upper East Side;Entire home/apt; $135,00 ;1;190;105
1235078;Big Private Room w/ AC & 5 Blocks to 1 Train;4185151;Gia;Harlem;Private room; $72,00 ;30;3;179
1238285;Stuyvesant Heights Apt mins 2 City;6270968;Ryan;Bedford-Stuyvesant;Private room; $59,00 ;3;13;100
1239017;Spacious 4-BD/2BA Townhouse in PLG;6581587;Livia;Crown Heights;Entire home/apt; $350,00 ;2;23;188
1239293;Cozy Retreat in Brooklyn Apartment;6755111;Jessica;Kensington;Private room; $75,00 ;2;8;312
1240530;Large Sunny Room in Brooklyn;6762247;Thomas;Bushwick;Private room; $70,00 ;3;12;0
1240586;Spacious and clean 1 bed apt in West Harlem;900154;Joel;Harlem;Entire home/apt; $99,00 ;30;4;0
1240594;Private room 2nd Fl near C&A line and 15mins JFK;6762657;Yvette;Cypress Hills;Private room; $42,00 ;3;28;355
1241905;Bedroom in big sunny loft (& roof!);2873394;Aurora;Bushwick;Private room; $60,00 ;2;11;296
1244117;Cozy Huge Brownstone in Bedstuy;6781477;Joseph;Bedford-Stuyvesant;Entire home/apt; $125,00 ;1;153;1
1245479;Private Room In a Modern Loft;3363749;Alex;Williamsburg;Private room; $99,00 ;6;148;252
1245977;Charming Prewar on Prospect Park!;6789857;Dayna;Prospect Heights;Entire home/apt; $99,00 ;5;12;0
1251566;SPACE FOR 8;6774871;Karece;Bedford-Stuyvesant;Entire home/apt; $165,00 ;3;130;0
1251681;Entire House in Brooklyn for 6, super good price¡¡;6819812;Margarita;Kensington;Entire home/apt; $250,00 ;5;11;34
1251889;Private Room in Williamsburg!;2868153;Matt;Williamsburg;Private room; $135,00 ;4;12;365
1252565;Simple Spacious Uptown Bedroom;6824711;Jordan;Harlem;Private room; $58,00 ;5;66;242
1252826;Three bedroom apartment, Manhattan;4656534;Anna;Upper East Side;Entire home/apt; $250,00 ;3;0;10
1255828;Sunny Beach House type room on UWS;5561816;Caitlin;Upper West Side;Private room; $95,00 ;3;191;207
1256536;Clean 2Bedroom-Ideal UpperEast Loc.;4995411;Mayrav;Upper East Side;Entire home/apt; $125,00 ;1;92;247
1256768;Beautiful Park Slope apt w garden;1537501;Lenny;Park Slope;Entire home/apt; $147,00 ;7;42;365
1258651;Chic Historic Harlem Brownstone;6854750;Margo;Harlem;Entire home/apt; $300,00 ;3;66;286
1260727;Luxury 3 Bd 2Bth w/600 sqft deck;6866620;Adam;Flatiron District;Entire home/apt; $350,00 ;14;4;5
1262053;Stylish Park Slope Townhouse;6873370;Thomas;Sunset Park;Entire home/apt; $102,00 ;2;24;0
1263964;Designer amazing room in NYC!!;6881792;Carlos;Harlem;Private room; $95,00 ;5;206;252
1264621;nice room in bedstuy N;6885157;Randy;Bedford-Stuyvesant;Private room; $65,00 ;1;85;345
1264663;Prospect Park Apt With Terrace;809716;Adero;Prospect-Lefferts Gardens;Entire home/apt; $350,00 ;5;0;365
1264695;Classy Penthouse with Amazing View!;2737373;Ray;Chelsea;Entire home/apt; $595,00 ;3;106;247
1264920;BEAUTIFUL UPPER WEST SIDE SANCTUARY;6882340;Patricia;Upper West Side;Shared room; $165,00 ;3;21;363
1266411;Cozy Brownstone Living in Brooklyn;6893861;Phillip + Zack;Bedford-Stuyvesant;Entire home/apt; $181,00 ;3;153;174
1267186;Private room for labor day weekend;6897732;Wilson;Midtown;Private room; $110,00 ;1;4;0
1267945;nice room in bedstuy I;6885157;Randy;Bedford-Stuyvesant;Private room; $65,00 ;1;119;313
1267954;Cozy 1 Bedroom Brownstone In Clinton Hill!;6901734;Liz;Clinton Hill;Entire home/apt; $155,00 ;2;114;314
1270324;Clean & Sunny Clinton Hill/Bed room;5619749;Jen;Bedford-Stuyvesant;Private room; $50,00 ;30;1;253
1271103;Lovely spacious 1 Bdrm in Ridgewood;2243431;Marcelle;Glendale;Entire home/apt; $85,00 ;2;1;0
1271361;ABSOLUTELY GORGEOUS $10MILLION LOFT w/BASQUIAT;6912221;Masako;Williamsburg;Private room; $120,00 ;5;6;66
1273533;1 Bedroom avail in BK 3BD w/ porch;2246253;Nerenda;Bedford-Stuyvesant;Private room; $75,00 ;1;2;0
1275942;nice room in bedstuy H;6885157;Randy;Bedford-Stuyvesant;Private room; $55,00 ;1;127;318
1276554;1 Guest Room in New Condo;6903334;Marisa;Brooklyn Heights;Private room; $200,00 ;1;3;0
1276760;1bedroom apartment in Williamsburg;6949594;Sego;Williamsburg;Entire home/apt; $75,00 ;7;10;0
1277955;Gorgeous Windsor Terrace home;836911;Cathy;Windsor Terrace;Entire home/apt; $150,00 ;1;1;129
1278784;Private room minutes from midtown!;6959061;Roque;Mott Haven;Private room; $60,00 ;2;147;213
1279234;Massive, sunny 1-br in Brooklyn;3967827;Ezequiel;Crown Heights;Entire home/apt; $150,00 ;50;4;312
1280188;The Original Williamsburg Loft!;3891706;Jon Paul;Williamsburg;Entire home/apt; $240,00 ;1;77;116
1281023;Your private bedroom in the Upper East Side!;6970732;Sullivan;East Harlem;Private room; $150,00 ;3;18;0
1281054;Casa de Chester Baby Kitty;6970929;Andy;East Village;Entire home/apt; $200,00 ;3;0;0
1281257;1BR LUXURY PENTHOUSE MODERN CONDO;2577135;Elena;Financial District;Entire home/apt; $269,00 ;5;18;179
1283453;Adorable Williamsburg room!;4365496;Sarah;Williamsburg;Private room; $112,00 ;2;9;0
1284776;Modern Apartment in Brownstone Bkln;6989825;Angus;Carroll Gardens;Entire home/apt; $250,00 ;5;49;0
1284789;Light-filled Brownstone Triplex with Roof Deck;5768571;Gus;Prospect Heights;Entire home/apt; $390,00 ;3;0;28
1286024;*Superhost* Modern One Bedroom Manhattan apt;6986713;Chris;Financial District;Entire home/apt; $350,00 ;3;27;22
1290208;Live like a real New Yorker!;7016230;André;Lower East Side;Entire home/apt; $80,00 ;3;67;85
1290336;Spacious & Stylish 2br-Prime Williamsburg Hot Spot;1240820;Triny;Williamsburg;Entire home/apt; $295,00 ;2;114;79
1291020;One family  house sublet August 1st to August 31;6602545;Eleni;South Slope;Private room; $160,00 ;30;1;39
1291245;ENORMOUS Artsy 2BR in trendy LES!;2078796;Andy;Chinatown;Entire home/apt; $399,00 ;2;2;0
1291261;Dream Apartment - Greenwich Village;7020798;Light;Greenwich Village;Entire home/apt; $150,00 ;12;16;35
1291490;nice room in bedstuy M;6885157;Randy;Bedford-Stuyvesant;Private room; $60,00 ;1;142;321
1291561;True West Village Experience-1 Bdrm;7022451;Deborah;Greenwich Village;Entire home/apt; $219,00 ;6;45;188
1292428;Room in Great Loft - Fun/Convenient;4393626;Aaron;Chelsea;Private room; $119,00 ;4;106;23
1294721;Skylight Apartment Williamsburg;306825;Jesse;Williamsburg;Entire home/apt; $190,00 ;4;1;0
1294973;PRIVATE BEDROOM IN COMFY & CHIC UWS APT!;7041410;Jeffrey;Upper West Side;Private room; $140,00 ;5;90;16
1297171;Artists' Haven in Williamsburg;4855335;Laura;Williamsburg;Private room; $125,00 ;2;4;364
1297663;Your West Village NYC 1 Bdm Apt;7055547;Tege;West Village;Entire home/apt; $144,00 ;4;27;0
1300097;Marcel the Shell with Shoes On or Off, Whatever;4069241;Shannon;Brooklyn Heights;Private room; $1 500,00 ;1;0;0
1300216;1 Bdrm Apt  2 blocks to subway 15 mins to Midtown;2135948;Giovanni;Astoria;Entire home/apt; $100,00 ;1;102;33
1300950;Great Room and Private Bathroom;7073209;Jackie;Fort Greene;Private room; $115,00 ;2;57;288
1301321;West Village Penthouse-terrace/view;2214774;Ben And Jess;West Village;Entire home/apt; $1 899,00 ;7;18;0
1302684;1 Bedroom, Near Subway, Wash Hts;3003533;Jeff;Washington Heights;Entire home/apt; $110,00 ;29;10;205
1303515;Greenwich Village 1BR Fantastic Apt;430826;Dee;West Village;Entire home/apt; $140,00 ;14;51;298
1303850;Private spacious studio;2687920;Ikk;Morningside Heights;Entire home/apt; $94,00 ;2;1;3
1304181;beautiful ROOM in a DREAM APARTMENT;7089676;Michel Fabrice;Midtown;Private room; $50,00 ;1;49;14
1304459;Sunny Williamsburg Artist's Loft;7090408;Paco & Pamela;Williamsburg;Entire home/apt; $131,00 ;4;68;5
1304952;Two Bedrooms and Private Bathroom;7073209;Jackie;Fort Greene;Private room; $175,00 ;2;5;334
1305265;Perfect House for the Whole Family;7092157;Dennis;Kensington;Entire home/apt; $299,00 ;3;4;321
1305346;Studio in the Heart of Soho;7096964;Chris;SoHo;Entire home/apt; $145,00 ;30;12;342
1306749;Superstar Manhattan Apt - Harlem;5230482;Anthony;Harlem;Entire home/apt; $145,00 ;2;64;132
1306966;Beautiful 1BR: Heart of the Village;5444717;Jonathan;Greenwich Village;Entire home/apt; $175,00 ;2;2;0
1307095;2 Bedroom Apartment in the East Village;6714376;Alec;Gramercy;Private room; $109,00 ;5;5;22
1307723;A real home on the UWS.;5435074;Deborah;Upper West Side;Private room; $150,00 ;1;28;364
1308155;Deep House in Bed Stuy;7111113;Carolina;Bedford-Stuyvesant;Private room; $133,00 ;7;0;0
1308308;Renovated 2 Bedroom (Hells Kitchen) TIME SQUARE;7112116;Ty;Hell's Kitchen;Entire home/apt; $399,00 ;3;108;351
1309148;PROSPECT HEIGHTS LARGE PRIVATE ROOM;1785016;Martin;Crown Heights;Private room; $48,00 ;25;4;311
1310672;BROWNSTONE BROOKLYN'S FINEST in NYC;2015914;Majar;Bushwick;Private room; $75,00 ;3;73;341
1312228;NYC - CLINTON HILL - FURNISHED ROOM;7130382;Walter;Clinton Hill;Private room; $55,00 ;1;3;343
1313340;Spacious Guest Room in Brownstone;7136700;Michelle;Crown Heights;Private room; $75,00 ;3;107;255
1313593;GORGEOUS SUNNY LOFT w/ 15 WINDOWS;7138163;Ruby;East Village;Entire home/apt; $465,00 ;30;11;273
1313711;Less than a minute from the Metro;7120328;Kiriko;Prospect-Lefferts Gardens;Entire home/apt; $151,00 ;1;173;213
1313768;Large, Quiet, Sunny 1 Bedroom Condo Williamsburg;7139147;Hank;Williamsburg;Entire home/apt; $199,00 ;3;6;12
1316480;nice room in bedstuy K;6885157;Randy;Bedford-Stuyvesant;Private room; $45,00 ;1;117;236
1316961;Huge Sunny Apt Hip/Family Area;772862;Jesse;Clinton Hill;Entire home/apt; $160,00 ;3;24;365
1317612;Sunny Rm #3, Air Conditioner, Park,Express Q train;2478675;Gina;Flatbush;Private room; $36,00 ;1;173;360
1320550;Nice cozy apartment by Central Park;7169746;Patricia;Upper East Side;Entire home/apt; $235,00 ;2;10;345
1322432;Modern, Steps to Subway - Sleeps 4;7178784;Peter;Bedford-Stuyvesant;Entire home/apt; $225,00 ;4;5;365
1323349;Spacious Bright 2B Apt East Village;7183070;Vanessa;East Village;Entire home/apt; $300,00 ;3;19;0
1323801;Cozy, friendly, 3 min from subway!;3571821;Andy & Friends;Bedford-Stuyvesant;Shared room; $35,00 ;5;120;0
1324087;Lovely 1-bedroom-heart of Astoria;6002245;Nicholas;Astoria;Entire home/apt; $80,00 ;70;44;198
1325432;Private Room in Woodside, Queens: Good Deal!;2989617;Seth;Woodside;Private room; $79,00 ;2;61;353
1325472;Sunny, Huge, Quiet Room Doorman Bld;7182180;Lee;Washington Heights;Private room; $82,00 ;1;6;334
1325473;Doorman Bldg, Sunny, Huge, Quiet Rm;7182180;Lee;Washington Heights;Private room; $82,00 ;1;5;311
1325507;Garden duplx in beautiful brwnstne;4932354;Mitty;Prospect Heights;Entire home/apt; $215,00 ;3;2;189
1325759;Gorgeous Apt in Prime Williamsburg;7195403;Emily;Williamsburg;Entire home/apt; $147,00 ;3;14;0
1325911;Gramercy apartment ;7165563;Raul;Kips Bay;Entire home/apt; $145,00 ;2;26;269
1326514;Sunny Private Room in Brooklyn ;7240751;Emily;Crown Heights;Private room; $65,00 ;3;72;157
1326566;Peaceful Park Slope 2BR in 4BR dplx w/outdoor spce;514261;Vanessa;South Slope;Private room; $78,00 ;3;24;28
1327775;Luxury 1BR w/ Rooftop;7205838;Erik;Long Island City;Entire home/apt; $120,00 ;3;2;0
1327940;Huge Gorgeous Park View Apartment!;3290436;Hadar;Flatbush;Entire home/apt; $120,00 ;3;13;327
1329559;Sunny master bedroom Room in LowerEastSide/Nolita;5957620;Nami;Lower East Side;Private room; $95,00 ;1;86;86
1330056;Spacious Loft 5 min to Union Square;124357;Alex;Williamsburg;Private room; $90,00 ;1;115;359
1330753;Garden, Private Deck, Williamsburg apartment;2014720;Amy;Williamsburg;Entire home/apt; $95,00 ;25;11;168
1331231;Studio Plus, Hilton Grand Vacation;7220851;Richard;Midtown;Entire home/apt; $350,00 ;6;3;351
1331960;ARTSY & CONVENIENT in Williamsburg.;2671491;Savannah;Bedford-Stuyvesant;Entire home/apt; $188,00 ;3;38;261
1332473;2 BED ROOM APT. IN A PRIVATE HOUSE;7027562;Deidra;Queens Village;Private room; $80,00 ;1;5;363
1334633;Meatpacking District Large Loft;7125872;Joe;West Village;Entire home/apt; $175,00 ;4;5;0
1334793;Prime brownstone with lush backyard;671579;Karen;Carroll Gardens;Entire home/apt; $495,00 ;7;4;256
1335036;Charming 2 Bedroom Little Italy Apt;4581902;Magi;Little Italy;Entire home/apt; $250,00 ;3;155;159
1335510;Bright & cosy Williamsburg apt;4202236;John;Williamsburg;Entire home/apt; $115,00 ;7;3;0
1335550;nice room in bedstuy J;6885157;Randy;Bedford-Stuyvesant;Private room; $55,00 ;1;75;285
1336223;Safe, Sunny, Quiet Chelsea Apt has Washer/Dryer;7245581;Michael;Chelsea;Entire home/apt; $93,00 ;39;25;245
1336230;Safe,Sunny,SouthFacing Apt Near All;7245581;Michael;Chelsea;Entire home/apt; $93,00 ;120;34;316
1336390;Charming, Quiet, & Clean 1BR APT;1673136;Erin;Chelsea;Entire home/apt; $199,00 ;3;35;69
1336984;Chez Humphries;7236564;Heather;Bedford-Stuyvesant;Private room; $70,00 ;2;6;0
1337148;Sunny Top Floor Uptown Apartment;7251483;Marc;Inwood;Entire home/apt; $125,00 ;6;0;0
1340982;Steps from Central Park;7273689;Olya;Upper East Side;Entire home/apt; $169,00 ;7;11;24
1342507;Brooklyn duplex 10 mins to U Square;7281456;Fabiano;Williamsburg;Entire home/apt; $150,00 ;2;24;296
1342515;Furnished Room + Bath in Hamiliton Heights;7281500;Christian;Harlem;Private room; $61,00 ;1;86;233
1343532;Room2 in a Good Vibe Apartment;3239771;Olivia;Crown Heights;Private room; $40,00 ;7;14;221
1346003;1 Bedroom Railroad in Williamsburg;5605755;Amith;Williamsburg;Entire home/apt; $150,00 ;3;52;342
1347126;Bedroom for 2 in 1896 townhouse;7308715;Brooke;Fort Greene;Private room; $65,00 ;2;14;275
1347175;NYC from River dale's Perspective;7309046;Bojana;Kingsbridge;Private room; $90,00 ;3;0;353
1347204;Beautiful Central Harlem sleeps 4;7309232;London;Harlem;Entire home/apt; $190,00 ;3;123;248
1347478;Bright Bohemian master bedroom in Williamsburg;7310886;Kristin;Williamsburg;Private room; $79,00 ;2;11;73
1347847;3 bedroom duplex Brooklyn townhouse;2061760;Lise;Bedford-Stuyvesant;Entire home/apt; $225,00 ;3;230;259
1348118;Sweet Deal*Harlem2bdrm Apt #1/Sleeps4;7309232;London;Harlem;Entire home/apt; $185,00 ;3;141;258
